id,x,y,z,vx,vy,vz,radius,density,pressure,frame
356,0.646,3.647,0.481,1.098,0.683,-0.487,0.1,952.318,-389.649,50
355,0.759,3.42,0.507,1.329,-0.035,-0.497,0.1,986.039,-193.729,50
354,0.767,3.27,0.438,1.37,-0.277,-0.628,0.1,911.04,-579.092,50
353,0.737,3.08,0.488,1.302,-0.537,-0.633,0.1,901.372,-616.576,50
352,0.677,2.909,0.492,1.428,-0.737,-0.374,0.1,950.955,-396.732,50
351,0.587,2.729,0.517,1.251,-1.073,-0.658,0.1,966.808,-310.447,50
350,0.45,2.619,0.524,0.922,-1.418,0.165,0.1,933.278,-483.296,50
349,0.291,2.543,0.539,0.621,-1.692,-0.43,0.1,1021.04,56.907,50
348,0.133,2.503,0.518,0.314,-1.784,-0.524,0.1,925.689,-517.553,50
347,-0.089,2.674,0.552,-0.253,-1.794,-0.59,0.1,1054.524,350.091,50
346,-0.184,2.763,0.572,-0.309,-1.498,-0.198,0.1,1242.204,3464.055,50
345,-0.301,2.82,0.561,-0.326,-1.483,-0.369,0.1,1222.828,2988.429,50
344,-0.422,2.978,0.561,-0.556,-1.138,-0.331,0.1,1192.623,2331.803,50
343,-0.446,3.12,0.595,-0.945,-0.556,-0.094,0.1,1227.166,3091.046,50
342,-0.449,3.312,0.579,-1.107,-0.114,-0.164,0.1,1252.481,3735.023,50
341,-0.397,3.512,0.523,-0.795,0.435,0.051,0.1,1136.602,1350.526,50
340,-0.295,3.605,0.522,-0.802,0.722,0.032,0.1,1034.094,164.506,50
339,-0.122,3.754,0.395,-0.387,1.093,-1.199,0.1,956.406,-368.024,50
338,0.029,3.839,0.401,-0.007,1.078,-1.108,0.1,1041.202,226.618,50
337,0.21,3.688,0.481,0.592,1.03,-0.92,0.1,985.293,-198.513,50
336,0.396,3.555,0.52,1.036,0.677,-0.035,0.1,1028.017,113.393,50
335,0.532,3.458,0.52,1.44,0.454,-0.103,0.1,1015.825,16.177,50
334,0.482,3.262,0.524,1.378,-0.146,-0.044,0.1,1073.367,541.49,50
333,0.508,3.02,0.522,1.29,-0.862,0.117,0.1,1005.784,-58.802,50
332,0.432,2.871,0.539,1.146,-1.209,-0.632,0.1,1105.136,913.311,50
331,0.297,2.807,0.534,0.704,-1.365,-0.753,0.1,1075.115,560.294,50
330,0.139,2.684,0.575,0.204,-1.67,-0.24,0.1,1170.213,1905.062,50
329,-0.018,2.827,0.571,0,-1.363,-0.457,0.1,1231.493,3195.589,50
328,-0.133,2.914,0.547,0.064,-1.034,-0.701,0.1,1157.691,1687.076,50
327,-0.295,2.999,0.549,-0.465,-0.859,-0.639,0.1,1228.906,3132.841,50
326,-0.283,3.166,0.55,-0.467,-0.645,-0.619,0.1,1211.391,2728.165,50
325,-0.278,3.361,0.538,-0.413,-0.074,-0.84,0.1,1183.331,2148.962,50
324,-0.138,3.449,0.561,-0.229,0.09,-0.29,0.1,1284.018,4654.383,50
323,0.036,3.554,0.522,0.23,0.634,0.159,0.1,1013.935,1.722,50
322,0.152,3.427,0.523,0.345,-0.072,-1.149,0.1,1062.567,429.304,50
321,0.303,3.407,0.52,0.509,0.153,0.13,0.1,1091.868,750.078,50
320,0.308,3.216,0.523,0.554,-0.239,-0.025,0.1,1092.418,756.622,50
319,0.328,3.031,0.521,0.8,-0.805,0.285,0.1,1042.111,234.742,50
318,0.135,2.914,0.541,0.068,-1.147,-0.876,0.1,1175.855,2007.972,50
317,0.102,3.255,0.57,0.185,-0.338,-0.655,0.1,1176.077,2012.077,50
316,0.112,3.12,0.554,0.361,-0.644,-0.756,0.1,1213.838,2782.629,50
315,-0.014,3.075,0.568,-0.174,-0.554,-0.572,0.1,1217.906,2874.618,50
314,-0.097,3.127,0.553,0.025,-0.466,-0.826,0.1,1143.961,1463.768,50
313,-0.121,3.25,0.587,-0.147,-0.394,-0.481,0.1,1248.223,3621.124,50
312,0.021,3.332,0.587,0.116,-0.141,-0.459,0.1,1237.716,3349.878,50
311,0.027,3.168,0.609,0.117,-0.513,-0.4,0.1,1206.527,2621.851,50
310,-0.07,2.377,0.5,0.108,-1.721,-0.348,0.1,958.309,-357.771,50
309,-0.176,2.426,0.517,-0.236,-1.633,-0.37,0.1,862.66,-744.47,50
308,-0.35,2.514,0.521,-0.394,-1.534,-0.267,0.1,920.07,-541.858,50
307,-0.553,2.638,0.577,-0.697,-1.218,-0.107,0.1,987.817,-182.229,50
306,-0.632,2.742,0.568,-0.751,-0.917,-0.392,0.1,923.139,-528.694,50
305,-0.685,2.983,0.471,-0.2,-0.629,-0.078,0.1,791.03,-906.202,50
304,-0.777,3.197,0.462,-0.876,-0.098,-0.584,0.1,870.832,-720.212,50
303,-0.803,3.38,0.406,-1.162,0.068,-0.279,0.1,923.674,-526.373,50
302,-0.719,3.474,0.443,-0.839,-0.143,-0.435,0.1,938.699,-457.78,50
301,-0.564,3.87,0.388,-0.829,0.913,-0.32,0.1,990.24,-166.354,50
300,-0.394,3.929,0.302,-0.465,1.017,-0.648,0.1,951.695,-392.895,50
299,-0.288,3.939,0.238,-0.481,0.887,-0.973,0.1,942.563,-439.042,50
298,-0.049,3.946,0.201,0.017,0.933,-1.042,0.1,943.144,-436.184,50
297,0.15,3.968,0.233,0.089,0.893,-0.981,0.1,1040.852,223.493,50
296,0.38,3.911,0.289,0.674,0.738,-0.927,0.1,1013.787,0.595,50
295,0.518,3.867,0.394,0.653,0.834,-0.248,0.1,1003.276,-76.843,50
294,0.712,3.686,0.459,1.138,0.822,-0.128,0.1,937.353,-464.199,50
293,0.822,3.429,0.463,1.342,0.089,-0.506,0.1,1054.085,345.872,50
292,0.835,3.257,0.419,1.271,-0.086,-0.529,0.1,1003.891,-72.44,50
291,0.821,3.1,0.448,1.131,-0.461,-0.64,0.1,1011.92,-13.515,50
290,0.732,2.848,0.465,1.339,-0.6,-0.294,0.1,906.877,-595.528,50
289,0.615,2.655,0.495,1.01,-1.183,-0.345,0.1,962.44,-335.08,50
288,0.498,2.552,0.531,0.819,-1.381,0.168,0.1,921.119,-537.384,50
287,0.344,2.474,0.494,0.487,-1.635,-0.108,0.1,871.368,-718.573,50
286,0.122,2.398,0.478,0.321,-1.637,-0.028,0.1,824.036,-841.997,50
285,-0.096,2.537,0.512,-0.072,-1.838,-0.253,0.1,860.213,-751.468,50
284,-0.214,2.606,0.532,-0.381,-1.637,-0.389,0.1,1069.056,495.895,50
283,-0.36,2.7,0.522,-0.58,-1.54,0.011,0.1,1030.837,136.887,50
282,-0.501,2.93,0.558,-1.109,-0.878,-0.044,0.1,1141.745,1429.204,50
281,-0.531,3.149,0.549,-1.294,-0.303,-0.419,0.1,1071.856,525.385,50
280,-0.545,3.318,0.544,-1.246,-0.035,-0.434,0.1,971.55,-282.937,50
279,-0.549,3.768,0.554,-0.377,1.07,-0.331,0.1,912.323,-573.932,50
278,-0.323,3.723,0.481,-0.644,1.217,-0.53,0.1,949.402,-404.732,50
277,-0.127,3.82,0.317,-0.183,1.141,-1.143,0.1,967.304,-307.609,50
276,0.062,3.998,0.264,0.07,0.974,-1.251,0.1,986.864,-188.404,50
275,0.211,3.802,0.353,0.272,1.123,-0.923,0.1,1008.171,-41.381,50
274,0.479,3.645,0.521,1.143,1.103,-0.036,0.1,931.762,-490.272,50
273,0.642,3.414,0.494,1.417,0.293,-0.259,0.1,958.807,-355.063,50
272,0.674,3.226,0.494,1.794,-0.167,-0.271,0.1,935.024,-475.175,50
271,0.723,2.979,0.521,1.35,-0.789,-0.158,0.1,806.922,-877.249,50
270,0.508,2.808,0.522,1.19,-1.256,-0.013,0.1,1008.865,-36.27,50
269,0.375,2.657,0.523,0.788,-1.626,0.03,0.1,952.213,-390.196,50
268,0.208,2.48,0.531,0.41,-1.695,0.005,0.1,904.831,-603.438,50
267,0.05,2.761,0.525,0.107,-1.486,0.064,0.1,911.682,-576.516,50
266,-0.118,2.857,0.521,-0.143,-1.324,-0.098,0.1,984.196,-205.516,50
265,-0.294,2.951,0.521,-0.311,-1.19,-0.175,0.1,1066.205,466.335,50
264,-0.284,3.226,0.523,-0.328,-0.083,-0.005,0.1,1079.59,609.279,50
263,-0.316,3.421,0.521,-0.605,0.358,-0.052,0.1,1061.14,414.984,50
262,-0.145,3.453,0.522,-0.376,0.279,-0.212,0.1,1114.452,1035.154,50
261,-0.004,3.676,0.469,0.115,0.817,-0.96,0.1,861.761,-747.055,50
260,0.126,3.493,0.522,0.146,0.438,0.027,0.1,1073.951,547.754,50
259,0.36,3.325,0.522,0.81,-0.063,0.063,0.1,1023.669,77.927,50
258,0.363,3.161,0.521,0.737,-0.519,-0.035,0.1,1008.123,-41.734,50
257,0.331,2.938,0.521,0.691,-1.071,-0.031,0.1,973.19,-273.231,50
256,0.16,2.846,0.523,0.473,-1.34,-0.19,0.1,1004.152,-70.573,50
255,0.194,3.262,0.524,0.47,-0.249,0.047,0.1,1103.376,890.975,50
254,0.188,3.071,0.521,0.473,-0.717,0.175,0.1,1039.654,212.867,50
253,-0.014,2.951,0.563,-0.182,-1.09,-0.575,0.1,1156.882,1673.476,50
252,-0.165,3.069,0.523,-0.225,-0.667,0.036,0.1,1090.474,733.617,50
251,-0.19,3.274,0.52,-0.332,-0.2,0.04,0.1,1071.432,520.891,50
250,-0.045,3.398,0.523,-0.107,0.083,-0.247,0.1,1041.574,229.933,50
249,-0.044,3.219,0.531,-0.233,-0.298,-1.017,0.1,1095.439,792.862,50
248,-0.046,2.261,0.487,0.083,-1.542,-0.379,0.1,1061.436,417.951,50
247,-0.278,2.288,0.477,-0.54,-1.714,0.043,0.1,912.109,-574.795,50
246,-0.399,2.355,0.544,-0.436,-1.608,0.103,0.1,936.458,-468.436,50
245,-0.492,2.505,0.576,-0.384,-1.42,-0.107,0.1,971.842,-281.213,50
244,-0.675,2.661,0.486,-0.54,-1.166,-0.319,0.1,967.278,-307.754,50
243,-0.647,2.912,0.499,-0.597,-0.672,0.056,0.1,662.844,-1043.781,50
242,-0.827,3.259,0.426,-0.776,0.064,-0.461,0.1,948.241,-410.666,50
241,-0.903,3.407,0.43,-1.036,0.1,0.001,0.1,961.672,-339.34,50
240,-0.779,3.5,0.443,-0.733,-0.091,-0.173,0.1,975.551,-259.09,50
239,-0.599,3.901,0.436,-0.594,0.832,-0.234,0.1,963.135,-331.203,50
238,-0.433,3.96,0.319,-0.542,0.711,-0.457,0.1,970.825,-287.195,50
237,-0.286,4.009,0.219,-0.29,0.765,-1.029,0.1,982.875,-213.888,50
236,-0.061,4.03,0.197,0.014,0.803,-0.947,0.1,1045.062,261.425,50
235,0.177,4.036,0.229,0.153,0.856,-0.899,0.1,997.526,-117.189,50
234,0.39,3.977,0.285,0.805,0.767,-0.696,0.1,996.177,-126.456,50
233,0.571,3.886,0.431,0.567,0.346,-0.09,0.1,918.304,-549.314,50
232,0.778,3.672,0.501,1.09,0.309,-0.294,0.1,989.614,-170.475,50
231,0.909,3.415,0.396,1.383,-0.065,-0.159,0.1,949.735,-403.026,50
230,0.951,3.231,0.42,1.228,-0.291,0.062,0.1,871.192,-719.113,50
229,0.901,3.04,0.391,1.35,-0.473,-0.209,0.1,951.316,-394.862,50
228,0.82,2.805,0.444,1.32,-0.571,-0.388,0.1,1024.947,88.258,50
227,0.651,2.567,0.483,0.761,-1.309,-0.027,0.1,1007.852,-43.722,50
226,0.553,2.474,0.547,0.707,-1.362,0.053,0.1,952.084,-390.865,50
225,0.392,2.39,0.546,0.61,-1.282,0.032,0.1,967.225,-308.06,50
224,0.13,2.295,0.496,0.223,-1.384,0.179,0.1,922.78,-530.248,50
223,-0.003,2.395,0.529,0.06,-1.851,0.008,0.1,905.421,-601.17,50
222,-0.284,2.475,0.528,-0.427,-1.789,0.075,0.1,1008.141,-41.599,50
221,-0.451,2.585,0.535,-0.551,-1.49,-0.029,0.1,1023.746,78.544,50
220,-0.66,2.825,0.456,-0.456,-0.679,-0.305,0.1,666.014,-1041.872,50
219,-0.493,3.086,0.52,0.04,-0.542,0.021,0.1,1029.673,127.141,50
218,-0.494,3.416,0.522,-0.164,0.196,-0.008,0.1,1003.518,-75.116,50
217,-0.616,3.779,0.49,-0.592,0.778,-0.211,0.1,1004.141,-70.652,50
216,-0.416,3.677,0.51,-0.655,1.077,-0.333,0.1,1019.307,43.231,50
215,-0.123,3.903,0.26,-0.251,1.156,-1.036,0.1,984.718,-202.196,50
214,0.046,4.027,0.174,0.056,0.966,-1.077,0.1,925.035,-520.429,50
213,0.208,3.867,0.341,0.403,1.103,-0.996,0.1,1009.047,-34.927,50
212,0.559,3.771,0.447,0.542,0.455,-0.577,0.1,978.501,-241.124,50
211,0.824,3.523,0.473,1.281,0.083,0.054,0.1,903.994,-606.645,50
210,0.713,3.164,0.481,1.616,-0.284,-0.223,0.1,1006.632,-52.639,50
209,0.821,2.93,0.436,1.117,-0.559,-0.29,0.1,940.562,-448.803,50
208,0.633,2.777,0.528,1.057,-1.142,-0.029,0.1,709.115,-1009.839,50
207,0.356,2.548,0.523,0.732,-1.77,0.038,0.1,901.045,-617.802,50
206,0.232,2.356,0.48,0.144,-1.346,-0.211,0.1,887.601,-665.966,50
205,0.066,2.632,0.524,0.05,-1.651,0.049,0.1,923.956,-525.145,50
204,-0.194,2.77,0.522,-0.399,-1.325,0.052,0.1,1030.26,132.049,50
203,-0.352,2.894,0.519,-0.372,-1.114,0.056,0.1,1085.718,678.356,50
202,-0.37,3.148,0.524,-0.516,-0.399,0.032,0.1,1062.398,427.604,50
201,-0.427,3.448,0.519,-0.459,0.165,-0.029,0.1,1087.384,697.547,50
200,-0.195,3.64,0.516,-0.376,1.085,-0.392,0.1,1037.598,194.808,50
199,0.029,3.81,0.343,0.105,1.026,-0.992,0.1,949.212,-405.706,50
198,0.285,3.593,0.522,0.652,0.797,0.055,0.1,1028.297,115.71,50
197,0.467,3.474,0.521,1.364,0.522,0.01,0.1,1032.269,148.962,50
196,0.501,3.114,0.52,1.276,-0.576,0.035,0.1,1065.067,454.667,50
195,0.435,2.935,0.522,1.009,-0.861,-0.03,0.1,945.656,-423.713,50
194,0.202,2.748,0.521,0.552,-1.372,-0.016,0.1,1025.902,96.031,50
193,0.154,3.304,0.521,0.301,-0.124,0.004,0.1,1078.007,591.812,50
192,0.139,3.031,0.521,0.262,-0.8,-0.028,0.1,1037.926,197.669,50
191,0.05,2.952,0.523,0.185,-0.915,0.02,0.1,1020.322,51.223,50
190,-0.103,3.047,0.522,-0.144,-0.78,0.043,0.1,1061.285,416.432,50
189,-0.12,3.317,0.521,-0.051,-0.117,0.022,0.1,1078.002,591.755,50
188,0.052,3.43,0.522,0.103,0.196,-0.063,0.1,1105.176,913.821,50
187,0.059,3.163,0.522,0.195,-0.341,0.038,0.1,1081.988,636.034,50
186,-0.083,2.194,0.474,-0.12,-1.622,-0.094,0.1,995.976,-127.828,50
185,-0.282,2.263,0.536,-0.308,-1.653,-0.066,0.1,987.755,-182.627,50
184,-0.452,2.309,0.556,-0.461,-1.586,0.129,0.1,1042.398,237.321,50
183,-0.538,2.358,0.584,-0.459,-1.47,0.205,0.1,1007.39,-47.107,50
182,-0.739,2.673,0.491,-0.465,-0.785,0.008,0.1,959.624,-350.609,50
181,-0.704,2.756,0.448,-0.219,-0.849,-0.051,0.1,1003.021,-78.657,50
180,-0.828,3.291,0.418,-1.009,0.046,-0.377,0.1,1006.127,-56.311,50
179,-0.922,3.415,0.487,-0.878,0.102,-0.075,0.1,987.406,-184.898,50
178,-0.551,3.741,0.514,-0.449,0.936,-0.091,0.1,1054.269,347.64,50
177,-0.656,3.865,0.471,-0.736,0.807,-0.289,0.1,1029.67,127.118,50
176,-0.492,3.947,0.337,-0.621,0.686,-0.6,0.1,1038.365,201.52,50
175,-0.213,4.037,0.184,-0.143,0.816,-0.686,0.1,1021.519,60.71,50
174,-0.111,4.055,0.13,-0.189,0.799,-0.774,0.1,1018.722,38.648,50
173,0.158,4.024,0.152,0.144,0.93,-0.963,0.1,1048.635,294.344,50
172,0.445,3.998,0.305,0.8,0.674,-0.467,0.1,1036.224,182.846,50
171,0.62,3.846,0.442,0.724,0.557,-0.256,0.1,1080.133,615.302,50
170,0.827,3.64,0.503,1.006,0.139,-0.135,0.1,1020.987,56.492,50
169,0.914,3.378,0.456,1.076,-0.378,-0.436,0.1,1024.52,84.793,50
168,0.936,3.181,0.437,0.897,-0.238,-0.277,0.1,1005.657,-59.72,50
167,0.943,2.963,0.441,0.936,-0.624,-0.154,0.1,983.045,-212.817,50
166,0.888,2.75,0.438,1.141,-0.804,-0.182,0.1,988.191,-179.793,50
165,0.714,2.552,0.543,0.83,-1.137,0.002,0.1,1014.511,6.105,50
164,0.561,2.414,0.552,0.623,-1.277,-0.015,0.1,947.691,-413.458,50
163,0.401,2.324,0.574,0.464,-1.304,0.178,0.1,1013.044,-5.042,50
162,0.155,2.243,0.522,0.317,-1.479,-0.269,0.1,948.736,-408.14,50
161,-0.097,2.317,0.523,0.176,-1.6,-0.124,0.1,952.117,-390.693,50
160,-0.304,2.381,0.542,-0.346,-1.667,0.07,0.1,975.27,-260.783,50
159,-0.426,2.487,0.529,-0.355,-1.609,0.07,0.1,1040.154,217.293,50
158,-0.524,2.721,0.515,-0.73,-1.308,-0.207,0.1,1045.873,268.836,50
157,-0.487,3.02,0.522,-0.061,-0.618,-0.013,0.1,1000.826,-94.202,50
156,-0.507,3.298,0.521,-0.626,0.017,0.037,0.1,996.482,-124.369,50
155,-0.498,3.68,0.522,-0.504,0.899,0.058,0.1,1068.669,491.856,50
154,-0.391,3.869,0.399,-0.346,1.089,-0.783,0.1,949.523,-404.111,50
153,-0.208,3.904,0.24,-0.352,0.963,-1.156,0.1,1029.577,126.342,50
152,0.046,3.958,0.207,-0.011,0.906,-1.318,0.1,1062.561,429.244,50
151,0.359,3.854,0.329,0.743,0.708,-0.818,0.1,1031.359,141.282,50
150,0.564,3.698,0.513,1.045,0.531,-0.28,0.1,853.52,-770.013,50
149,0.727,3.438,0.478,1.322,0.22,-0.322,0.1,1024.157,81.858,50
148,0.792,3.174,0.474,1.496,-0.247,-0.278,0.1,939.185,-455.447,50
147,0.766,2.901,0.497,1.224,-0.71,-0.289,0.1,1019.144,41.955,50
146,0.652,2.628,0.515,0.743,-1.319,-0.131,0.1,979.408,-235.539,50
145,0.463,2.491,0.536,0.775,-1.286,0.044,0.1,946.366,-420.146,50
144,0.195,2.382,0.508,0.311,-1.366,-0.251,0.1,1040.028,216.184,50
143,-0.012,2.623,0.521,0.131,-1.655,-0.091,0.1,1017.957,32.674,50
142,-0.169,2.691,0.521,-0.43,-1.515,-0.059,0.1,986.195,-192.722,50
141,-0.343,2.802,0.522,-0.654,-1.572,-0.164,0.1,1068.001,484.903,50
140,-0.341,3.083,0.519,-0.423,-0.47,0.045,0.1,1044.677,257.917,50
139,-0.345,3.336,0.52,-0.596,0.025,-0.028,0.1,1061.541,418.996,50
138,-0.147,3.524,0.52,-0.24,0.463,0.038,0.1,1057.044,374.526,50
137,0.056,3.662,0.507,0.026,1.005,-0.704,0.1,1019.411,44.054,50
136,0.183,3.562,0.522,0.399,0.615,-0.137,0.1,1043.649,248.595,50
135,0.437,3.363,0.52,1.129,-0.067,-0.05,0.1,1019.292,43.115,50
134,0.42,3.064,0.521,1.003,-0.809,-0.114,0.1,999.814,-101.3,50
133,0.369,2.835,0.522,0.838,-1.154,-0.026,0.1,960.429,-346.197,50
132,0.181,2.684,0.522,0.591,-1.512,-0.073,0.1,1037.012,189.692,50
131,0.187,3.183,0.523,0.484,-0.367,-0.024,0.1,1048.275,291.001,50
130,0.182,2.957,0.521,0.63,-0.78,-0.141,0.1,1058.626,390.043,50
129,-0.042,2.805,0.52,-0.084,-1.47,-0.079,0.1,1026.876,103.997,50
128,-0.168,2.958,0.521,-0.363,-0.772,-0.181,0.1,1051.284,319.189,50
127,-0.14,3.196,0.522,-0.24,-0.278,-0.049,0.1,1083.28,650.594,50
126,0.058,3.332,0.52,0.179,-0.011,-0.001,0.1,1038.135,199.499,50
125,0.04,3.078,0.522,0.262,-0.695,0.01,0.1,1054.549,350.334,50
124,-0.064,2.124,0.518,-0.145,-1.482,0.026,0.1,1025.096,89.468,50
123,-0.336,2.197,0.52,-0.608,-1.556,-0.105,0.1,1046.107,270.988,50
122,-0.499,2.249,0.569,-0.565,-1.556,0.12,0.1,994.353,-138.867,50
121,-0.594,2.348,0.545,-0.329,-1.553,-0.019,0.1,1001.323,-90.702,50
120,-0.509,2.448,0.535,-0.251,-1.463,0.201,0.1,963.649,-328.329,50
119,-0.757,2.737,0.465,-0.333,-0.837,-0.163,0.1,1041.183,226.447,50
118,-0.717,3.102,0.535,-0.661,-0.543,-0.418,0.1,793.894,-901.235,50
117,-0.907,3.378,0.507,-1.007,0.028,-0.147,0.1,1013.373,-2.547,50
116,-0.765,3.476,0.478,-0.643,-0.031,-0.197,0.1,1062.783,431.488,50
115,-0.676,3.847,0.499,-0.616,0.764,-0.193,0.1,999.272,-105.081,50
114,-0.476,3.941,0.383,-0.6,0.782,-0.507,0.1,1058.85,392.246,50
113,-0.193,4.033,0.226,-0.258,0.897,-0.678,0.1,969.079,-297.37,50
112,-0.079,4.035,0.123,-0.135,0.876,-0.969,0.1,1023.845,79.339,50
111,0.13,4.053,0.147,0.122,0.966,-0.94,0.1,1012.417,-9.775,50
110,0.441,3.994,0.333,0.736,0.558,-0.465,0.1,1028.718,119.199,50
109,0.62,3.813,0.402,0.695,0.551,-0.448,0.1,1032.071,147.287,50
108,0.815,3.604,0.528,0.905,0.159,-0.168,0.1,1002.277,-83.948,50
107,0.941,3.367,0.423,1.244,-0.231,-0.413,0.1,1023.874,79.575,50
106,0.928,3.145,0.41,1.083,-0.238,-0.404,0.1,1072.301,530.112,50
105,0.927,2.932,0.405,1.126,-0.493,-0.398,0.1,1021.581,61.207,50
104,0.871,2.695,0.453,0.993,-0.763,-0.241,0.1,1012.877,-6.304,50
103,0.74,2.494,0.541,0.761,-1.217,0.046,0.1,1027.034,105.295,50
102,0.528,2.359,0.552,0.543,-1.236,0.065,0.1,1033.681,160.974,50
101,0.378,2.273,0.526,0.44,-1.204,0.094,0.1,1000.184,-98.713,50
100,0.231,2.197,0.492,0.534,-1.285,-0.063,0.1,1014.747,7.906,50
99,-0.098,2.26,0.486,-0.002,-1.581,-0.086,0.1,1015.712,15.307,50
98,-0.297,2.323,0.507,-0.369,-1.568,-0.141,0.1,1087.719,701.428,50
97,-0.427,2.406,0.531,-0.37,-1.627,0.155,0.1,961.41,-340.79,50
96,-0.621,2.634,0.53,-0.688,-1.395,-0.022,0.1,978.618,-240.409,50
95,-0.494,2.882,0.523,-0.218,-1.258,-0.025,0.1,1070.738,513.547,50
94,-0.76,3.293,0.466,-0.956,-0.064,-0.229,0.1,1067.236,476.97,50
93,-0.525,3.585,0.523,-0.844,0.693,0.102,0.1,941.357,-444.939,50
92,-0.469,3.841,0.442,-0.527,1.213,-0.483,0.1,981.893,-220.068,50
91,-0.223,3.849,0.276,-0.292,0.947,-1.147,0.1,991.8,-156.006,50
90,0.055,3.929,0.276,0.025,0.966,-1.168,0.1,1088.96,715.867,50
89,0.406,3.823,0.4,0.903,0.951,-0.695,0.1,922.473,-531.573,50
88,0.692,3.697,0.495,1.067,0.595,-0.255,0.1,976.815,-251.434,50
87,0.837,3.442,0.42,1.379,0.236,-0.478,0.1,972.753,-275.829,50
86,0.834,3.063,0.467,1.247,-0.313,-0.308,0.1,986.56,-190.37,50
85,0.805,2.841,0.483,1.253,-0.616,-0.344,0.1,1045.6,266.339,50
84,0.62,2.539,0.52,0.676,-1.297,-0.036,0.1,1055.78,362.222,50
83,0.455,2.423,0.543,0.592,-1.211,0.11,0.1,1046.114,271.046,50
82,0.193,2.308,0.517,0.284,-1.371,-0.047,0.1,1113.007,1015.858,50
81,0.068,2.451,0.523,0.249,-1.951,0.009,0.1,864.598,-738.841,50
80,-0.225,2.547,0.521,-0.425,-1.792,-0.045,0.1,1027.514,109.244,50
79,-0.434,2.73,0.522,-0.621,-1.548,0,0.1,1051.779,323.875,50
78,-0.412,3.04,0.521,-0.326,-0.545,0.016,0.1,1109.767,973.116,50
77,-0.413,3.317,0.519,-0.591,-0.033,0.034,0.1,1075.74,567.058,50
76,-0.248,3.504,0.521,-0.335,0.509,0.02,0.1,938.586,-458.321,50
75,-0.035,3.615,0.518,0.049,0.794,-0.467,0.1,1081.663,632.388,50
74,0.234,3.447,0.523,0.501,0.277,-0.122,0.1,1013.462,-1.873,50
73,0.541,3.33,0.518,1.342,0.063,-0.198,0.1,989.657,-170.194,50
72,0.583,2.999,0.513,1.447,-0.857,-0.158,0.1,1009.797,-29.371,50
71,0.483,2.724,0.522,1.137,-1.393,0.033,0.1,960.047,-348.294,50
70,0.224,2.57,0.521,0.503,-1.826,-0.043,0.1,997.968,-114.138,50
69,0.265,3.147,0.524,0.598,-0.507,-0.039,0.1,1049.141,299.064,50
68,0.243,2.867,0.521,0.525,-1.105,-0.033,0.1,1004.708,-66.571,50
67,-0.022,2.713,0.522,0.13,-1.538,-0.009,0.1,1002.371,-83.281,50
66,-0.224,2.862,0.521,-0.238,-1.093,0.022,0.1,982.307,-217.468,50
65,-0.214,3.161,0.522,-0.153,-0.415,0.035,0.1,1098.053,824.697,50
64,-0.025,3.315,0.52,-0.034,-0.027,0.089,0.1,1058.135,385.205,50
63,-0.028,3.008,0.518,-0.012,-0.879,0.019,0.1,1029.423,125.062,50
62,-0.085,2.117,0.532,-0.195,-1.639,-0.136,0.1,989.955,-168.229,50
61,-0.348,2.205,0.502,-0.679,-1.422,-0.067,0.1,1044.88,259.77,50
60,-0.464,2.236,0.549,-0.649,-1.586,0.083,0.1,976.649,-252.443,50
59,-0.603,2.339,0.553,-0.323,-1.436,0.096,0.1,981.105,-225.001,50
58,-0.563,2.601,0.509,-0.145,-0.97,0.107,0.1,913.932,-567.406,50
57,-0.753,2.738,0.496,-0.365,-0.786,-0.116,0.1,1041.063,225.373,50
56,-0.49,2.824,0.521,-0.039,-1.383,-0.004,0.1,1059.175,395.455,50
55,-0.88,3.348,0.49,-0.941,0.074,-0.247,0.1,1033.862,162.518,50
54,-0.834,3.46,0.456,-0.877,0.068,-0.349,0.1,1042.029,234.008,50
53,-0.664,3.814,0.522,-0.395,0.921,-0.115,0.1,975.816,-257.487,50
52,-0.561,3.924,0.368,-0.736,0.743,-0.501,0.1,966.886,-309.998,50
51,-0.257,4.043,0.206,-0.218,0.754,-0.804,0.1,1033.166,156.584,50
50,-0.075,4.081,0.153,-0.165,0.779,-0.846,0.1,989.579,-170.703,50
49,0.17,4.072,0.194,-0.038,0.887,-0.786,0.1,1001.094,-92.315,50
48,0.468,3.938,0.321,0.56,0.506,-0.62,0.1,990.076,-167.433,50
47,0.644,3.792,0.455,0.391,0.321,-0.321,0.1,981.753,-220.945,50
46,0.82,3.579,0.478,0.819,0.114,-0.192,0.1,1019.59,45.461,50
45,0.909,3.317,0.393,1.162,-0.188,-0.477,0.1,978.08,-243.713,50
44,0.917,3.114,0.387,0.948,-0.323,-0.275,0.1,976.887,-250.997,50
43,0.896,2.915,0.407,1.054,-0.425,-0.315,0.1,1025.237,90.615,50
42,0.838,2.7,0.451,1.02,-0.559,-0.268,0.1,1006.641,-52.573,50
41,0.726,2.472,0.545,0.763,-1.248,0.08,0.1,1027.338,107.797,50
40,0.515,2.333,0.54,0.568,-1.265,0.06,0.1,992.029,-154.48,50
39,0.36,2.278,0.516,0.564,-1.114,0.003,0.1,943.211,-435.858,50
38,0.225,2.191,0.518,0.534,-1.354,-0.067,0.1,1028.443,116.914,50
37,-0.094,2.114,0.502,-0.009,-1.743,-0.154,0.1,1001.495,-89.488,50
